baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene
0.5692594282270077,1.5988056394900407,0.8096437977236736,1.9747025099001663,0.04830191794294379,0.060377397428679744,DCAF8L1
15.49257185334065,0.22664262836400773,0.17236050683293955,1.31493363838667,0.18853220630939538,0.21424114353340387,SLC38A11
913.9231371605782,0.1841506140962748,0.0646615121319127,2.8479169141698764,0.004400641177782104,0.006028275586002882,IMPA1
1.6004617960089447,2.476251402215185,0.6664331472603024,3.715678627923927,2.0265903318386557e-4,3.2686940836107345e-4,KCNK16
1983.0927140812441,-0.6557058025190359,0.06478280435398615,-10.12160262368589,4.431000193318011e-24,1.7724000773272045e-23,SLC23A2
3030.732758760511,-1.1146533386561857,0.06434321233331378,-17.323557501015106,3.124316391497043e-67,3.124316391497043e-66,CRY2
4344.89296336562,0.812879218804893,0.044206961515517375,18.38803642995366,1.6380598319978661e-75,3.2761196639957324e-74,PARN
6462.613081895355,0.18563657249523685,0.07541118083998534,2.4616584759379156,0.013829628561285235,0.018196879685901626,MED13
5633.253137078778,0.4841377396896773,0.14597237934830767,3.3166393659616,9.110713505763192e-4,0.001359807985934805,CYP1B1
796.8328580163478,-1.6512460785651077,0.11394646957458172,-14.491419389560926,1.3727648868569377e-47,9.805463477549556e-47,PLAGL1
17.26520525362864,0.5770073376974889,0.16230446196793455,3.555092267343116,3.7784647079917524e-4,5.903851106237113e-4,UCN2
269.957961461298,0.10568696435632227,0.05953531282227184,1.7751979345741398,0.07586521065939493,0.09366075390048756,ZNF77
1842.520124695777,0.10575496254513528,0.06145502328670411,1.720851394877195,0.08527779344561136,0.10399730908001385,UHRF1BP1L
17.122825955688366,-0.20007290673363345,0.2274820553275868,-0.8795107220458218,0.3791244221527663,0.4039199913411099,TBX4
0.02604843798798438,0.09646976976163409,3.2336715609842677,0.029832890552518122,0.9762003275665118,0.9860609369358705,MS4A5
33.875532403753894,0.9112109811561724,0.23269185593613126,3.9159556207514177,9.004681259719798e-5,1.4761772556917704e-4,TNFRSF13B
4860.871135424451,1.239423494888465,0.07578267942785127,16.354970611305124,4.009017912737797e-60,3.3408482606148307e-59,ARFGAP1
4698.75347793925,0.6311520794114829,0.07258077479173766,8.695857563142615,3.442200317677346e-18,1.0756875992741707e-17,POR
7.718794821372059,-0.2444998127063411,0.16072574111863197,-1.5212237380562168,0.1282037003850359,0.1508278828059246,MEGF11
5838.719385576964,0.5243157628426128,0.04466548187017329,11.738723974065985,8.069474753754961e-32,3.8426070255976007e-31,EFTUD2
465.0283933454191,0.20942374489769236,0.046006507111863895,4.552046178782552,5.312667040129746e-6,9.320468491455695e-6,ZNF35
6612.581824191,0.615711198052232,0.0666846280553424,9.233180359666184,2.6271320526265584e-20,9.38261447366628e-20,HDAC2
45.80969324139921,2.625069242963886,0.4026712378412159,6.519137689191056,7.071272189784945e-11,1.473181706205197e-10,KLK12
320.9756278882813,-1.194814309400676,0.14814794023605352,-8.0650079069402,7.323112707632751e-16,1.9792196507115544e-15,ARHGEF4
1.4059612010409428,-0.12326666224926536,0.6901441656136023,-0.17861001858889852,0.8582439272979175,0.875759109487671,NR1H4
2757.0553300874917,0.8563136150788546,0.07865264808859637,10.887282702983896,1.3253584053852682e-27,5.762427849501166e-27,DAPK3
5746.173375363024,-0.1791841283535189,0.04082872739149987,-4.388677771789263,1.1404189321014489e-5,1.932913444239744e-5,EIF2A
5042.715453297575,0.31937940058518893,0.06634067726848039,4.814231836866273,1.477671818305486e-6,2.6866760332827017e-6,TSPAN9
86.30529353334002,-2.943874472397458,0.1620922807023463,-18.161719112357737,1.0372518739404912e-73,1.4817883913435588e-72,BMX
342.53948630093595,-1.028436810303315,0.11723485665186958,-8.772449079349082,1.748215828015846e-18,5.639405896825309e-18,ZNF471
2493.726047261631,0.17253835052927158,0.05269080186476547,3.2745440270979933,0.0010583264610985839,0.0015338064653602664,REPS1
5511.970645298856,0.293594556984137,0.04865107587431761,6.03469813787042,1.5926011142894338e-9,3.0626944505566037e-9,UBE2L3
453.6059042914654,-3.0005348920701924,0.1540306028851201,-19.480121715215688,1.6189419414609252e-84,4.047354853652313e-83,SAMD5
1333.6250252684213,2.8308404667307614,0.12087122004176423,23.420301919287574,2.654657836784225e-121,1.3273289183921126e-119,FAM111B
7.635549078265276,0.9691756342611776,0.22070787837758682,4.391214493046383,1.1271927561565522e-5,1.932913444239744e-5,HKDC1
151.17467829846612,1.104739244314347,0.16667670528968992,6.628036247742428,3.401819476846139e-11,7.395259732274214e-11,IL2RA
688.6270352412262,1.1795272150284244,0.13865557591506536,8.506886270127021,1.7866663264525407e-17,5.414140383189517e-17,DENND1B
631.526999730489,-0.8177370744785365,0.12114492690994078,-6.750072787500568,1.477710042178555e-11,3.2838000937301224e-11,ELOVL7
402.00334645758556,2.2430577368664184,0.12576695589411163,17.83503242898668,3.778304237515443e-71,4.198115819461603e-70,BRIP1
4023.3539327681387,0.7162636485097085,0.059410301367757365,12.056219746739625,1.7985007609447702e-33,9.465793478656686e-33,LETM1
3215.973573721409,0.5386511016444605,0.06671935804708368,8.073385557222176,6.837526350885691e-16,1.899312875246025e-15,BCOR
134.84332572382556,1.0305300791340357,0.22281063450231897,4.625138658376336,3.74347887272837e-6,6.684783701300661e-6,SNAP25
1307.7679006637093,-0.22455954590294194,0.06324541390916864,-3.5506059969098835,3.843453316870304e-4,5.913005102877392e-4,DDB2
9277.879465052394,-0.3530566406956323,0.04927074918443227,-7.165643846292175,7.742181356148538e-13,1.8433765133686994e-12,ESYT2
0.005521538745049974,0.04658622820303282,4.985516417742459,0.009344313467154922,0.992544425052151,0.992544425052151,OR51S1
1240.84471097139,0.40881823979884896,0.050980777085173526,8.019066463342385,1.065518444552033e-15,2.7801723669142782e-15,CCDC127
4137.998833335226,-0.6782830504467402,0.06540524964840276,-10.370468029599584,3.378658665489219e-25,1.4077744439538414e-24,ANKRD40
3639.2326834208125,1.1938383611641945,0.06568038759558076,18.17648166930916,7.925852153294785e-74,1.3209753588824642e-72,MANF
6.9395003831728195,1.555127185148627,0.1846947969652144,8.419983728299185,3.765366018283669e-17,1.1074605936128439e-16,KCNG2
2221.2982394957885,-1.2791889390257343,0.05827574680371556,-21.950622843741495,8.542312086290461e-107,2.8474373620968204e-105,EZH1
324.22425852970815,-0.13307492629273146,0.12900623236719158,-1.0315387392599693,0.3022882514005893,0.3321711854100268,FGF11
1863.5015782876421,1.5965910905263312,0.08949415006682959,17.84017267423714,3.4462933330011776e-71,4.198115819461603e-70,FAM110A
37.53096916756538,0.7047867565251585,0.23823116496569824,2.958415439166565,0.0030922506875482973,0.0043552826585187285,DNASE2B
3616.2935958305275,0.5874946695965644,0.07757476070019922,7.57327079444095,3.639425582692832e-14,8.876647762665445e-14,UQCR11
73.59740600674408,-3.3999698250722123,0.11403874345392323,-29.814164222582413,2.5599870158497475e-195,2.5599870158497475e-193,"NAALAD2"
9.933100051957629,0.38942253509861435,0.298462056501094,1.3047639611676634,0.19197323430734936,0.21570026326668468,HAO2
